City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
465,sulangan,11.1373,123.7228,80.8,77,34,1.41,PH,2021-01-23 22:45:25,scattered clouds
466,leo,11.1,-2.1,71.11,19,41,7.34,BF,2021-01-23 22:45:25,scattered clouds
467,goderich,43.7501,-81.7165,19.4,86,100,5.75,CA,2021-01-23 22:45:25,overcast clouds
468,trapani,37.8333,12.6667,57.99,88,75,17.27,IT,2021-01-23 22:45:25,broken clouds
469,kemin,42.7846,75.6892,14.32,90,100,3.13,KG,2021-01-23 22:45:25,light snow
470,phra phutthabat,14.7253,100.7954,75.0,67,1,5.93,TH,2021-01-23 22:45:25,clear sky
471,beckley,37.7782,-81.1882,28.4,46,1,8.05,US,2021-01-23 22:45:26,clear sky
472,morro bay,35.3658,-120.8499,55.99,76,13,3.0,US,2021-01-23 22:45:26,few clouds
473,tadine,-21.55,167.8833,78.24,81,99,22.91,NC,2021-01-23 22:45:26,overcast clouds
474,key west,24.5557,-81.7826,73.4,68,1,5.75,US,2021-01-23 22:40:46,clear sky
475,aquiraz,-3.9014,-38.3911,82.4,78,40,8.05,BR,2021-01-23 22:45:26,scattered clouds
476,jacqueville,5.2052,-4.4146,78.8,100,20,4.61,CI,2021-01-23 22:45:26,few clouds
477,karpathos,35.507,27.2132,59.0,67,42,13.8,GR,2021-01-23 22:45:27,scattered clouds
478,atar,20.5169,-13.0499,64.74,22,58,6.24,MR,2021-01-23 22:42:49,broken clouds
479,yerbogachen,61.2767,108.0108,-46.66,75,85,1.54,RU,2021-01-23 22:42:13,overcast clouds
480,manzhouli,49.6,117.4333,3.13,89,96,2.68,CN,2021-01-23 22:45:27,overcast clouds
481,shahdadkot,27.8477,67.9055,48.36,37,6,5.59,PK,2021-01-23 22:45:27,clear sky
482,taltal,-25.4,-70.4833,69.66,63,21,4.74,CL,2021-01-23 22:40:20,few clouds
483,charlottetown,46.2352,-63.1267,24.01,80,40,10.36,CA,2021-01-23 22:45:07,scattered clouds
484,solvychegodsk,61.3305,46.9156,10.18,95,100,7.54,RU,2021-01-23 22:45:28,light snow
485,bodden town,19.2833,-81.25,82.4,69,20,9.22,KY,2021-01-23 22:45:28,few clouds
486,fugen,47.35,11.85,28.4,93,75,2.3,AT,2021-01-23 22:45:28,broken clouds
487,ola,59.5833,151.2833,-15.72,81,16,8.99,RU,2021-01-23 22:45:28,few clouds
488,ibipora,-23.2692,-51.0481,82.4,65,40,4.14,BR,2021-01-23 22:45:28,scattered clouds
489,sangar,63.9242,127.4739,-55.5,64,86,4.52,RU,2021-01-23 22:45:28,overcast clouds
490,thabazimbi,-24.5917,27.4116,75.0,60,100,1.99,ZA,2021-01-23 22:45:29,overcast clouds
491,mackenzie,55.2999,-123.1698,10.4,85,90,10.36,CA,2021-01-23 22:42:21,light snow
492,tefe,-3.3542,-64.7114,82.4,83,40,4.61,BR,2021-01-23 22:45:29,scattered clouds
493,barstow,34.8986,-117.0228,51.8,46,90,4.61,US,2021-01-23 22:45:29,overcast clouds
494,najran,17.4924,44.1277,50.0,37,0,1.14,SA,2021-01-23 22:45:29,clear sky
495,diamantino,-14.4086,-56.4461,77.52,75,72,2.1,BR,2021-01-23 22:45:29,broken clouds
496,padang,-0.9492,100.3543,71.6,94,100,3.44,ID,2021-01-23 22:41:23,overcast clouds
497,kruisfontein,-34.0033,24.7314,71.01,73,100,3.0,ZA,2021-01-23 22:36:18,overcast clouds
498,aasiaat,68.7098,-52.8699,11.14,82,9,7.27,GL,2021-01-23 22:45:30,clear sky
499,tilichiki,60.4667,166.1,-11.38,90,0,8.32,RU,2021-01-23 22:41:54,clear sky
500,jamkhed,18.7362,75.3121,70.99,40,6,9.62,IN,2021-01-23 22:45:30,clear sky
501,palm coast,29.585,-81.2078,60.01,88,90,8.05,US,2021-01-23 22:45:30,overcast clouds
502,varhaug,58.6147,5.6457,32.0,93,0,5.75,NO,2021-01-23 22:45:30,clear sky
503,nacala,-14.5428,40.6728,79.27,87,100,6.24,MZ,2021-01-23 22:45:31,overcast clouds
504,seguela,7.9611,-6.6731,72.64,21,9,0.45,CI,2021-01-23 22:45:31,clear sky
505,jian,27.1172,114.9793,45.21,87,0,2.33,CN,2021-01-23 22:45:31,clear sky
506,los llanos de aridane,28.6585,-17.9182,66.2,77,90,4.61,ES,2021-01-23 22:38:10,overcast clouds
507,high level,58.5169,-117.136,-13.0,84,40,2.3,CA,2021-01-23 22:45:31,scattered clouds
508,san rafael,-34.6177,-68.3301,93.96,16,0,13.96,AR,2021-01-23 22:42:05,clear sky
509,havoysund,70.9963,24.6622,14.0,73,75,16.11,NO,2021-01-23 22:45:31,broken clouds
510,westport,41.1415,-73.3579,28.99,39,17,17.18,US,2021-01-23 22:41:55,few clouds
511,ambilobe,-13.2,49.05,73.67,93,8,2.04,MG,2021-01-23 22:41:16,clear sky
512,inirida,3.8653,-67.9239,76.62,89,94,1.28,CO,2021-01-23 22:41:20,overcast clouds
513,paraiso,9.8383,-83.8656,82.4,50,20,17.27,CR,2021-01-23 22:45:32,few clouds
514,corinto,37.9407,22.9573,48.99,74,81,1.01,GR,2021-01-23 22:45:32,light rain
515,teknaf,20.8624,92.3058,59.58,65,8,8.37,BD,2021-01-23 22:45:32,clear sky
516,talakan,50.3167,130.3667,-9.89,88,98,5.44,RU,2021-01-23 22:45:33,overcast clouds
517,fare,-16.7,-151.0167,81.07,73,0,13.91,PF,2021-01-23 22:45:33,clear sky
518,olbia,40.9214,9.4856,53.6,71,20,10.36,IT,2021-01-23 22:45:33,few clouds
519,egvekinot,66.3167,-179.1667,-12.8,86,0,2.3,RU,2021-01-23 22:41:22,clear sky
520,nurota,40.5614,65.6886,24.8,80,7,9.22,UZ,2021-01-23 22:45:33,mist
521,el carmen,8.5106,-73.4478,72.97,72,100,4.92,CO,2021-01-23 22:45:33,overcast clouds
522,boyolangu,-8.1181,111.8935,76.24,79,100,2.53,ID,2021-01-23 22:42:11,overcast clouds
523,middelburg,-25.7751,29.4648,65.35,74,98,4.72,ZA,2021-01-23 22:45:34,overcast clouds
524,rocha,-34.4833,-54.3333,73.2,79,3,11.41,UY,2021-01-23 22:42:35,clear sky
525,athabasca,54.7169,-113.2854,-9.4,70,18,4.47,CA,2021-01-23 22:45:07,few clouds
526,latung,5.5,120.8833,81.59,75,98,6.33,PH,2021-01-23 22:45:34,overcast clouds
527,santa marta,11.2408,-74.199,84.0,67,61,15.01,CO,2021-01-23 22:43:54,broken clouds
528,avera,33.194,-82.5271,57.2,41,1,3.44,US,2021-01-23 22:42:29,clear sky
529,sungairaya,0.7,108.9,76.75,86,100,5.21,ID,2021-01-23 22:45:34,light rain
530,anapolis,-16.3267,-48.9528,77.0,53,40,6.91,BR,2021-01-23 22:45:35,scattered clouds
531,vysokogornyy,50.1167,139.15,0.03,91,85,6.49,RU,2021-01-23 22:45:35,snow
532,klyuchevskiy,53.5317,119.4519,-7.96,88,100,3.11,RU,2021-01-23 22:45:35,overcast clouds
533,puteyets,65.1716,57.091,-11.96,85,100,9.06,RU,2021-01-23 22:45:35,overcast clouds
534,ewa beach,21.3156,-158.0072,80.6,57,20,12.66,US,2021-01-23 22:41:31,few clouds
535,sokoni,-6.4333,39.55,80.96,80,100,10.85,TZ,2021-01-23 22:43:23,overcast clouds
536,andros,37.8333,24.9333,59.0,60,69,11.01,GR,2021-01-23 22:45:36,broken clouds
537,alexandria,31.2156,29.9553,51.8,87,40,4.61,EG,2021-01-23 22:45:36,scattered clouds
538,ixtapa,20.7,-105.2,75.2,78,1,12.66,MX,2021-01-23 22:42:44,clear sky
539,astana,51.1801,71.446,-4.0,77,90,2.24,KZ,2021-01-23 22:45:36,light snow
540,paamiut,61.994,-49.6678,20.41,80,0,8.9,GL,2021-01-23 22:37:29,clear sky
541,lata,40.1629,-8.3327,57.0,93,87,7.14,PT,2021-01-23 22:45:37,overcast clouds
542,pietermaritzburg,-29.6168,30.3928,78.01,92,0,4.92,ZA,2021-01-23 22:45:37,clear sky
543,denpasar,-8.65,115.2167,77.0,94,20,2.3,ID,2021-01-23 22:42:22,few clouds
544,wawa,9.9022,4.4192,76.6,19,0,7.52,NG,2021-01-23 22:45:37,clear sky
545,alpena,45.0617,-83.4327,24.8,54,90,7.4,US,2021-01-23 22:45:37,overcast clouds
546,kamenka,51.3223,42.7678,33.42,97,100,11.01,RU,2021-01-23 22:45:37,overcast clouds
547,dwarka,22.2394,68.9678,68.07,60,0,13.44,IN,2021-01-23 22:41:55,clear sky
548,tongling,30.95,117.7833,39.06,94,6,6.85,CN,2021-01-23 22:45:38,clear sky
549,ancud,-41.8697,-73.8203,64.4,68,0,8.05,CL,2021-01-23 22:41:39,clear sky
550,kismayo,-0.3582,42.5454,77.52,85,1,14.29,SO,2021-01-23 22:41:53,clear sky
551,millbrook,32.4799,-86.3619,60.8,31,75,2.46,US,2021-01-23 22:45:38,broken clouds
552,uyuni,-20.4597,-66.825,57.81,44,36,5.12,BO,2021-01-23 22:45:38,scattered clouds
553,scottsbluff,41.8666,-103.6672,30.2,69,90,12.66,US,2021-01-23 22:45:39,snow
554,loandjili,-4.7561,11.8578,76.53,82,100,1.79,CG,2021-01-23 22:45:39,overcast clouds
555,kosh-agach,50.0,88.6667,-17.0,76,99,1.05,RU,2021-01-23 22:45:39,overcast clouds
556,khandbari,27.3747,87.2039,50.23,63,100,1.57,NP,2021-01-23 22:45:39,overcast clouds
557,yumen,40.2833,97.2,19.35,82,100,23.96,CN,2021-01-23 22:42:33,overcast clouds
558,fort-shevchenko,44.5086,50.263,41.34,79,99,16.49,KZ,2021-01-23 22:45:39,overcast clouds
559,nara,34.6851,135.8049,46.4,93,75,12.66,JP,2021-01-23 22:45:40,broken clouds
560,panama city,8.9936,-79.5197,86.0,70,40,10.36,PA,2021-01-23 22:45:35,scattered clouds
561,hurricane,37.1753,-113.2899,53.01,40,1,5.39,US,2021-01-23 22:45:40,clear sky
562,ise,34.4833,136.7,46.99,97,100,1.01,JP,2021-01-23 22:45:40,overcast clouds
563,loukhi,66.0764,33.0381,11.98,96,100,7.4,RU,2021-01-23 22:45:40,light snow
564,twentynine palms,34.1356,-116.0542,55.4,38,75,9.22,US,2021-01-23 22:45:40,broken clouds
565,sfantu gheorghe,45.8667,25.7833,35.01,80,89,5.99,RO,2021-01-23 22:45:39,overcast clouds
566,beyneu,45.3167,55.2,34.23,92,100,7.56,KZ,2021-01-23 22:42:36,overcast clouds
567,yar-sale,66.8333,70.8333,-40.65,81,16,1.32,RU,2021-01-23 22:42:55,few clouds
568,sola,-13.8833,167.55,82.4,75,85,9.89,VU,2021-01-23 22:41:50,overcast clouds
569,north bend,43.4065,-124.2243,50.0,62,90,10.36,US,2021-01-23 22:45:41,overcast clouds
570,faya,18.3851,42.4509,55.4,37,0,2.46,SA,2021-01-23 22:45:41,clear sky
571,walvis bay,-22.9575,14.5053,71.01,88,100,5.75,NA,2021-01-23 22:45:42,light rain
572,ecija,37.5422,-5.0826,57.0,100,90,13.8,ES,2021-01-23 22:45:42,overcast clouds
573,illela,13.7292,5.2975,69.17,20,22,10.76,NG,2021-01-23 22:45:42,few clouds
574,pouebo,-20.4,164.5667,81.0,76,97,18.72,NC,2021-01-23 22:45:42,overcast clouds
575,agadez,19.75,10.25,59.02,25,0,10.29,NE,2021-01-23 22:45:42,clear sky
576,ribeira grande,38.5167,-28.7,63.32,87,100,30.53,PT,2021-01-23 22:41:41,light rain
577,praya,14.9215,-23.5087,69.8,73,0,12.66,CV,2021-01-23 22:45:42,clear sky
578,perth,-31.9333,115.8333,69.01,88,40,4.61,AU,2021-01-23 22:41:23,scattered clouds
579,welahan,-6.8,110.7167,78.8,83,20,3.44,ID,2021-01-23 22:45:43,heavy intensity rain
580,novosergiyevka,52.0934,53.6528,18.1,97,100,9.8,RU,2021-01-23 22:45:43,snow
581,teguldet,57.3064,88.1667,-5.49,92,100,4.03,RU,2021-01-23 22:45:43,overcast clouds
582,rovigo,45.08,11.793,41.0,78,92,1.99,IT,2021-01-23 22:45:43,overcast clouds
583,altamont,42.2068,-121.7372,43.0,48,1,4.61,US,2021-01-23 22:45:43,clear sky
584,yaan,7.3833,8.5667,78.82,17,100,4.9,NG,2021-01-23 22:45:44,overcast clouds
585,deputatskiy,69.3,139.9,-36.47,85,100,1.21,RU,2021-01-23 22:42:28,overcast clouds
586,parabel,58.6978,81.4825,-49.45,76,53,5.66,RU,2021-01-23 22:45:44,broken clouds
587,eha amufu,6.6592,7.7596,74.59,27,99,5.41,NG,2021-01-23 22:45:44,overcast clouds
588,vanimo,-2.6741,141.3028,82.69,69,98,3.22,PG,2021-01-23 22:45:44,overcast clouds
589,altay,47.8667,88.1167,0.61,76,87,1.99,CN,2021-01-23 22:45:45,light snow
590,omboue,-1.5746,9.2618,77.52,85,98,4.81,GA,2021-01-23 22:42:17,overcast clouds
591,mbanza-ngungu,-5.25,14.8667,67.96,100,100,4.79,CD,2021-01-23 22:41:48,overcast clouds
592,talcahuano,-36.7167,-73.1167,62.6,82,0,9.22,CL,2021-01-23 22:40:15,clear sky
593,beaumont,30.0861,-94.1019,64.4,88,90,3.44,US,2021-01-23 22:45:45,overcast clouds
594,belmonte,-15.8631,-38.8828,78.8,73,40,6.91,BR,2021-01-23 22:42:03,scattered clouds
595,vilhena,-12.7406,-60.1458,71.6,100,75,4.61,BR,2021-01-23 22:45:45,broken clouds
596,roberval,48.5168,-72.2324,8.6,66,75,23.02,CA,2021-01-23 22:45:46,snow
597,haines junction,60.7522,-137.5108,6.8,85,100,1.14,CA,2021-01-23 22:42:35,overcast clouds
598,karaton,-6.3424,106.1045,80.01,94,90,11.5,ID,2021-01-23 22:45:46,overcast clouds
599,atambua,-9.1061,124.8925,77.16,87,98,2.51,ID,2021-01-23 22:45:46,moderate rain
600,mbigou,-1.9005,11.906,66.88,98,100,2.15,GA,2021-01-23 22:45:46,overcast clouds
601,asfi,32.2994,-9.2372,56.41,78,66,10.74,MA,2021-01-23 22:43:37,broken clouds
602,flinders,-34.5833,150.8552,80.01,81,0,10.0,AU,2021-01-23 22:41:52,clear sky
603,volovo,48.5246,23.5056,30.99,97,100,4.29,UA,2021-01-23 22:45:47,overcast clouds
604,dubbo,-32.25,148.6167,86.0,32,0,13.8,AU,2021-01-23 22:44:22,clear sky
605,senanga,-16.1167,23.2667,67.57,95,100,3.96,ZM,2021-01-23 22:45:47,light rain
606,semporna,4.4818,118.6112,73.4,100,20,5.46,MY,2021-01-23 22:45:37,few clouds
607,khurba,50.4072,136.8819,-4.56,91,63,1.39,RU,2021-01-23 22:45:47,broken clouds
608,aracati,-4.5617,-37.7697,80.76,76,28,14.56,BR,2021-01-23 22:45:47,scattered clouds
609,hamilton,39.1834,-84.5333,33.01,40,75,6.91,US,2021-01-23 22:37:04,broken clouds
610,kloulklubed,7.0419,134.2556,82.99,78,99,17.49,PW,2021-01-23 22:41:50,light rain
611,smithers,54.7804,-127.1743,12.2,73,75,5.75,CA,2021-01-23 22:45:48,broken clouds
612,bonthe,7.5264,-12.505,77.59,83,2,8.16,SL,2021-01-23 22:45:48,clear sky
613,keti bandar,24.1447,67.4497,61.2,27,0,7.96,PK,2021-01-23 22:45:48,clear sky
614,hokitika,-42.7167,170.9667,57.76,71,100,5.12,NZ,2021-01-23 22:45:49,overcast clouds
615,haradok,55.4624,29.9816,35.13,98,100,10.18,BY,2021-01-23 22:45:49,overcast clouds
616,bolshaya glushitsa,50.2406,43.5908,36.0,89,95,8.99,RU,2021-01-23 22:45:49,moderate rain
617,millinocket,45.6573,-68.7098,15.8,62,20,12.66,US,2021-01-23 22:45:49,few clouds
618,mecca,21.4267,39.8261,73.72,49,0,4.59,SA,2021-01-23 22:41:55,clear sky
619,kuching,1.55,110.3333,77.0,94,40,2.3,MY,2021-01-23 22:45:49,scattered clouds
620,hasaki,35.7333,140.8333,39.2,100,75,18.41,JP,2021-01-23 22:42:34,light rain
621,hermon,44.8101,-68.9134,19.4,49,20,18.41,US,2021-01-23 22:45:49,few clouds
622,ulagan,50.6321,87.9563,-0.22,85,100,1.74,RU,2021-01-23 22:45:50,overcast clouds
623,xingyi,24.1877,102.817,44.02,94,1,4.34,CN,2021-01-23 22:45:50,clear sky
624,batagay,67.6333,134.6333,-45.4,77,99,0.63,RU,2021-01-23 22:45:50,overcast clouds
625,myingyan,21.4667,95.3833,53.6,87,10,1.99,MM,2021-01-23 22:45:50,mist
626,volzhsk,55.8664,48.3594,24.8,93,90,13.42,RU,2021-01-23 22:45:50,snow
627,sihora,23.4833,80.1167,55.81,39,10,1.25,IN,2021-01-23 22:45:50,clear sky
628,shahrud,36.4182,54.9763,27.19,74,100,1.9,IR,2021-01-23 22:45:51,overcast clouds
629,maragheh,37.3917,46.2398,14.59,68,7,1.66,IR,2021-01-23 22:45:51,clear sky
630,kandrian,-6.2167,149.55,84.4,64,100,8.88,PG,2021-01-23 22:45:51,overcast clouds
631,buckeye,33.3703,-112.5838,61.0,59,75,8.05,US,2021-01-23 22:45:00,broken clouds
632,margate,51.3813,1.3862,36.0,78,0,5.99,GB,2021-01-23 22:42:41,clear sky
633,avallon,47.4833,3.9,37.99,88,100,1.01,FR,2021-01-23 22:45:51,overcast clouds
634,sokoto,13.0609,5.239,68.31,21,27,9.89,NG,2021-01-23 22:45:52,scattered clouds
635,maputo,-25.9653,32.5892,81.0,89,75,4.61,MZ,2021-01-23 22:45:52,broken clouds
636,praia da vitoria,38.7333,-27.0667,62.01,88,75,24.79,PT,2021-01-23 22:42:30,broken clouds
637,itoman,26.1247,127.6694,66.2,72,75,19.57,JP,2021-01-23 22:45:52,broken clouds
638,khromtau,50.2503,58.4347,4.84,95,94,10.38,KZ,2021-01-23 22:41:10,overcast clouds
639,linxia,35.6003,103.2064,26.92,76,94,0.43,CN,2021-01-23 22:41:28,overcast clouds
640,acari,-15.4311,-74.6158,75.36,63,11,7.72,PE,2021-01-23 22:45:52,few clouds
641,cam ranh,11.9214,109.1591,69.8,83,20,3.44,VN,2021-01-23 22:45:53,few clouds
642,aborlan,9.4352,118.5492,75.2,94,20,4.61,PH,2021-01-23 22:45:53,light rain
643,bose,45.4612,8.0137,39.99,70,69,4.32,IT,2021-01-23 22:45:53,broken clouds
644,hinton,53.4001,-117.5857,17.6,53,70,3.44,CA,2021-01-23 22:45:53,broken clouds
645,nipawin,53.3668,-104.0009,-5.8,71,90,9.22,CA,2021-01-23 22:45:53,overcast clouds
646,punta alta,-38.8759,-62.0736,89.44,33,7,18.48,AR,2021-01-23 22:41:06,clear sky
647,iraquara,-12.2486,-41.6194,71.19,66,100,4.74,BR,2021-01-23 22:45:54,overcast clouds
648,manyana,-23.4,21.7167,74.55,26,0,7.18,BW,2021-01-23 22:45:54,clear sky
649,takoradi,4.8845,-1.7554,79.0,84,44,7.58,GH,2021-01-23 22:45:54,scattered clouds
650,zelenogradsk,54.9589,20.4767,41.0,87,90,13.42,RU,2021-01-23 22:45:54,overcast clouds
651,bambanglipuro,-7.95,110.2833,77.14,82,92,4.12,ID,2021-01-23 22:45:54,light rain
652,pitkyaranta,61.5734,31.4792,32.67,96,100,10.11,RU,2021-01-23 22:45:55,snow
653,jiaonan,35.8786,119.9753,30.99,100,90,4.47,CN,2021-01-23 22:45:55,fog
654,porto belo,-27.1578,-48.5531,78.01,94,75,11.45,BR,2021-01-23 22:41:34,broken clouds
655,barvinkove,48.9097,37.0205,38.1,92,92,11.12,UA,2021-01-23 22:45:55,overcast clouds
656,ushtobe,45.2514,77.9838,23.02,95,100,19.6,KZ,2021-01-23 22:42:01,overcast clouds
657,nouadhibou,20.931,-17.0347,67.57,67,18,15.1,MR,2021-01-23 22:41:20,few clouds
658,puerto ayacucho,5.6639,-67.6236,79.54,80,89,5.88,VE,2021-01-23 22:45:55,overcast clouds
659,lasa,46.6166,10.7002,33.8,93,40,3.44,IT,2021-01-23 22:41:56,light snow
660,magdalena,14.1999,121.429,78.8,89,20,2.3,PH,2021-01-23 22:45:56,few clouds
661,cortez,37.3489,-108.5859,41.0,65,75,12.66,US,2021-01-23 22:45:56,broken clouds
662,mitzic,0.7821,11.549,69.13,97,100,3.4,GA,2021-01-23 22:45:56,overcast clouds
663,huangmei,30.1924,116.025,40.77,89,0,6.11,CN,2021-01-23 22:42:05,clear sky
664,zhuzhou,27.8333,113.15,37.4,100,0,8.95,CN,2021-01-23 22:45:56,mist
665,cacoal,-11.4386,-61.4472,76.28,90,50,1.7,BR,2021-01-23 22:45:56,light rain
666,stettler,52.3168,-112.7186,-4.0,100,100,8.05,CA,2021-01-23 22:45:57,overcast clouds
667,shakawe,-18.3667,21.85,69.42,85,99,2.77,BW,2021-01-23 22:45:57,overcast clouds
668,karasjok,69.4719,25.5112,6.8,72,90,11.5,NO,2021-01-23 22:45:57,overcast clouds
669,concordia,-31.393,-58.0209,91.4,49,40,11.5,AR,2021-01-23 22:45:57,scattered clouds
670,novikovo,51.1537,37.8879,34.92,97,100,6.96,RU,2021-01-23 22:45:57,overcast clouds
671,murindo,6.9848,-76.7544,77.63,91,100,2.98,CO,2021-01-23 22:45:57,light rain
672,truro,50.2653,-5.0544,35.6,80,58,9.22,GB,2021-01-23 22:45:58,broken clouds
673,salinas,36.6777,-121.6555,55.99,62,75,10.36,US,2021-01-23 22:45:58,broken clouds
674,camacha,33.0833,-16.3333,60.8,94,40,6.38,PT,2021-01-23 22:45:58,scattered clouds
675,morwell,-38.2333,146.4,81.0,51,4,4.0,AU,2021-01-23 22:45:58,clear sky
676,kieta,-6.2167,155.6333,83.16,61,99,5.55,PG,2021-01-23 22:41:27,overcast clouds
677,umm lajj,25.0213,37.2685,71.02,43,0,9.19,SA,2021-01-23 22:42:50,clear sky
678,zagra,47.3333,24.2833,38.16,78,99,3.04,RO,2021-01-23 22:45:58,overcast clouds
679,saint-prosper,46.2117,-70.4811,10.4,79,100,5.75,CA,2021-01-23 22:45:59,overcast clouds
680,baoying,33.2292,119.3092,33.53,92,95,4.12,CN,2021-01-23 22:45:59,overcast clouds
681,kailua,21.4022,-157.7394,80.6,69,90,16.11,US,2021-01-23 22:42:27,overcast clouds
682,klimovsk,55.3647,37.525,33.8,100,90,4.47,RU,2021-01-23 22:45:59,mist
683,methoni,36.8197,21.7049,53.01,100,58,3.44,GR,2021-01-23 22:45:59,light rain
684,kem,64.9555,34.5793,17.78,97,100,5.79,RU,2021-01-23 22:45:59,light snow
685,angoche,-16.2325,39.9086,79.27,89,100,9.31,MZ,2021-01-23 22:46:00,overcast clouds
686,zhicheng,30.2956,111.5047,44.01,89,42,3.2,CN,2021-01-23 22:46:00,scattered clouds
687,wukari,7.85,9.7833,74.46,20,94,4.23,NG,2021-01-23 22:46:00,overcast clouds
688,kushtagi,15.7667,76.2,68.13,55,1,7.14,IN,2021-01-23 22:46:01,clear sky
689,lagos,6.5833,3.75,77.9,80,100,4.74,NG,2021-01-23 22:46:01,overcast clouds
690,kafue,-15.7691,28.1814,66.18,97,99,4.61,ZM,2021-01-23 22:46:01,overcast clouds
691,manicore,-5.8092,-61.3003,79.66,78,37,2.24,BR,2021-01-23 22:46:01,scattered clouds
692,krasnoarmeysk,51.0239,45.6969,35.01,91,95,3.0,RU,2021-01-23 22:46:01,overcast clouds
693,poum,-20.2333,164.0167,81.05,76,100,11.54,NC,2021-01-23 22:46:01,overcast clouds
694,loding,67.3,14.75,19.4,58,0,21.85,NO,2021-01-23 22:46:01,clear sky
695,petropavlovsk-kamchatskiy,53.0452,158.6483,-2.2,60,20,13.42,RU,2021-01-23 22:41:57,few clouds
696,sungaipenuh,-2.0833,101.3833,63.73,87,100,3.38,ID,2021-01-23 22:46:02,overcast clouds
697,victor harbor,-35.5667,138.6167,95.0,18,100,14.97,AU,2021-01-23 22:46:02,overcast clouds
698,mogadishu,2.0371,45.3438,75.85,82,82,18.54,SO,2021-01-23 22:46:02,broken clouds
699,kaduqli,11.0167,29.7167,69.98,25,0,7.9,SD,2021-01-23 22:46:02,clear sky
